Id,Manufacturer,Model,Prod. year,Color,Engine volume,Mileage,Price
1982,FORD,Escape,2011,Green,2.5,130306.0,314
1984,TOYOTA,Aqua,2013,Grey,1.5,50000.0,17249
1986,SUBARU,Forester,2000,Black,2.0,148000.0,7840
1987,HYUNDAI,H1,2011,Black,2.5,55248.0,18660
1988,VOLKSWAGEN,Jetta,2012,White,2.5,76000.0,10976
1990,LEXUS,GX 460,2010,Silver,4.6,275240.0,15681
1991,HYUNDAI,Elantra,2010,White,1.6,111280.0,18531
1992,MERCEDES-BENZ,E 350,2009,Black,3.5,109139.0,5018
1994,SUBARU,Forester,2012,Blue,2.5,148213.0,549
1995,HYUNDAI,Sonata,2014,Silver,2.0,357150.0,11604
1997,OPEL,Astra,1999,Blue,1.6,258000.0,5959
1999,TOYOTA,RAV 4,2013,Grey,2.5,90000.0,33000
2000,MERCEDES-BENZ,E 350,2009,Black,3.5,266061.0,1411
2001,HYUNDAI,Santa FE,2002,Brown,2.7,1000.0,10349
2002,MERCEDES-BENZ,E 350,2012,Black,3.5,318285.0,627
2005,HYUNDAI,Sonata,2014,Silver,2.0,319850.0,10036
2006,HYUNDAI,Santa FE,2016,Black,2.0,176927.0,40057
2007,CHEVROLET,Captiva,2007,Silver,2.0,57438.0,4359
2008,TOYOTA,Prius C,2013,Red,1.5,114000.0,19444
2011,SSANGYONG,Actyon,2016,Red,1.6,72000.0,39750
2013,FORD,Transit,1995,Blue,2.5,327389.0,10349
2014,TOYOTA,Camry,2012,Black,2.5,68000.0,32929
2015,HYUNDAI,Santa FE,2011,Black,2.0,142000.0,26255
2016,TOYOTA,Prius,2008,Silver,1.5,193000.0,14740
2017,BMW,X5,2008,Black,4.8,145000.0,21012
2018,HYUNDAI,Elantra,2015,White,1.6,109000.0,27654
2019,MERCEDES-BENZ,E 350,2012,Black,3.5,291200.0,25089
2022,TOYOTA,Prius,2012,Blue,2.0,181600.0,20698
2023,TOYOTA,RAV 4,2016,Red,2.5,125675.0,392
2025,CHEVROLET,Orlando,2012,Grey,2.0,163000.0,20005
2026,HYUNDAI,Sonata,2016,White,2.0,112161.0,21326
2027,VOLKSWAGEN,Jetta,2012,Grey,2.0,188603.0,627
2029,HYUNDAI,Elantra,2018,Grey,1.6,54865.0,32929
2030,SSANGYONG,Actyon,2011,Silver,2.0,122918.0,17942
2034,MERCEDES-BENZ,ML 350,2014,Silver,3.5,0.0,1646
2035,TOYOTA,Camry,2018,Black,2.5,54786.0,5802
2036,FORD,Fusion,2013,White,2.0,320554.0,4077
2038,HYUNDAI,Sonata,2016,Black,2.0,71218.0,5018
2039,VOLKSWAGEN,Passat,2012,Silver,2.5,68000.0,18503
2042,LEXUS,RX 450,2010,Silver,3.5,186005.0,14269
2045,TOYOTA,Camry,2012,Silver,2.5,145600.0,23521
2047,MERCEDES-BENZ,ML 350,2011,White,3.5,186542.0,2038
2048,TOYOTA,Aqua,2012,Silver,1.5,174000.0,11604
2050,HYUNDAI,Tucson,2008,Grey,2.0,194286.0,15681
2051,MERCEDES-BENZ,E 350,2010,White,6.2,274771.0,314
2052,CHEVROLET,Volt,2014,Brown,1.4,35000.0,28852
2054,LEXUS,GX 470,2013,Black,4.6,202651.0,54568
2055,BMW,X5,2013,Grey,3.0,124800.0,51746
2056,TOYOTA,Prius,2010,Black,1.8,0.0,14113
2058,HYUNDAI,Tucson,2017,White,1.7,31220.0,50184
2060,LEXUS,CT 200h,2011,Black,1.8,116869.0,706
2065,LEXUS,GX 470,2008,Black,4.7,218126.0,282
2067,CHEVROLET,Cruze,2019,Grey,1.4,78771.0,2979
2069,TOYOTA,Prius,2010,Red,1.8,260000.0,12544
2070,TOYOTA,Prius,2011,White,1.8,178000.0,60
2072,NISSAN,Juke,2012,Black,1.6,167405.0,8781
2073,CHEVROLET,Volt,2012,Red,1.4,188419.0,627
2075,MERCEDES-BENZ,E 350,2012,Grey,3.5,890000.0,30800
2078,HYUNDAI,Elantra,2014,Grey,1.6,164649.0,15624
2079,VOLKSWAGEN,Jetta,2014,Silver,2.0,82392.0,1568
2082,NISSAN,Juke,2014,White,1.6,158280.0,784
2083,HYUNDAI,Sonata,2013,Black,2.0,52857.0,8947
2087,MERCEDES-BENZ,ML 350,2010,Black,3.5,124000.0,31988
2090,MERCEDES-BENZ,E 350,2014,Black,3.5,95987.0,220
2092,TOYOTA,Camry,2011,Grey,2.5,201578.0,188
2093,TOYOTA,Highlander,2008,White,3.3,215000.0,28852
2094,HYUNDAI,H1,2011,Silver,2.0,55622.0,21805
2095,HYUNDAI,Sonata,2016,Silver,2.0,363661.0,11290
2096,HYUNDAI,H1,2009,Yellow,2.5,162332.0,16766
2097,TOYOTA,Prius,2014,White,1.8,125000.0,19444
2098,LEXUS,GX 470,2005,Black,4.7,336000.0,37633
2099,FORD,Escape,2013,Silver,2.5,241638.0,1176
2100,FORD,Transit,2007,White,2.4,168000.0,15681
2101,HYUNDAI,Elantra,2013,White,1.6,31691.0,11917
2105,HYUNDAI,Sonata,2015,Orange,2.0,571115.0,9252
2107,HYUNDAI,Elantra,2018,White,1.6,35798.0,30931
2108,HYUNDAI,Elantra,2018,Grey,1.6,71551.0,36401
2109,HYUNDAI,Santa FE,2016,White,2.0,101671.0,54393
2110,SSANGYONG,REXTON,2016,White,2.2,115193.0,44166
2111,MERCEDES-BENZ,E 350,2014,Silver,3.5,149486.0,314
2112,TOYOTA,Prius,2010,White,1.8,128000.0,15681
2114,HYUNDAI,Elantra,2013,Silver,1.6,186234.0,19416
2115,HONDA,FIT,2014,Silver,1.5,130000.0,10349
2117,LEXUS,CT 200h,2012,White,1.8,192683.0,627
2118,HYUNDAI,Sonata,2015,Orange,2.0,432994.0,12544
2123,HYUNDAI,Sonata,2013,Silver,2.0,440555.0,7997
2124,HYUNDAI,Elantra,2014,Silver,1.6,120000.0,25591
2125,MERCEDES-BENZ,E 350,2010,White,6.2,274771.0,314
2126,HYUNDAI,Sonata,2015,Orange,2.0,431626.0,9252
2127,HYUNDAI,Sonata,2014,Orange,2.0,679836.0,8467
2128,SUBARU,Forester,2000,White,2.0,200000.0,6272
2129,TOYOTA,Camry,2012,Black,2.5,168436.0,16850
2134,TOYOTA,Camry,2013,White,2.5,100000.0,28225
2135,KIA,Optima,2012,Grey,2.4,102000.0,15681
2137,HYUNDAI,Sonata,2016,Silver,2.4,189104.0,3293
2138,HYUNDAI,Sonata,2016,White,2.0,510225.0,16308
2140,HYUNDAI,Sonata,2015,White,2.0,50366.0,15367
2141,MERCEDES-BENZ,E 350,2011,Silver,3.5,132630.0,314
2142,HYUNDAI,H1,2016,Silver,2.5,104697.0,41886
2144,MERCEDES-BENZ,E 350,2016,Grey,3.5,77205.0,1568
2145,HYUNDAI,Elantra,2017,Blue,2.0,137997.0,3293
2147,HYUNDAI,Santa FE,2010,White,2.0,229757.0,12676
2148,FORD,Fusion,2014,Silver,2.5,92525.0,17249
2150,FORD,Escape,2008,Blue,0.4,349288.0,1333
2152,CHEVROLET,Captiva,2015,Silver,2.0,72645.0,23436
2154,TOYOTA,Prius,2007,Red,1.5,175000.0,9095
2155,TOYOTA,Camry,2012,Black,2.5,101000.0,21012
2156,FORD,Escape,2012,White,3.0,135000.0,17876
2157,TOYOTA,Camry,2014,Red,2.5,74000.0,23521
2160,MERCEDES-BENZ,E 350,2012,Black,3.5,128202.0,4861
2161,HYUNDAI,Santa FE,2013,Grey,2.4,88000.0,42651
2162,SUBARU,Forester,2015,Red,2.5,93170.0,12858
2164,TOYOTA,Highlander,2010,Blue,3.3,300366.0,14269
2165,TOYOTA,Camry,2013,Blue,2.5,131400.0,14426
2167,TOYOTA,Prius,2009,Grey,1.8,148000.0,16935
2169,HYUNDAI,Santa FE,2010,Silver,2.0,142427.0,18500
2172,OPEL,Astra,1998,Black,1.6,20400.0,4000
2173,VOLKSWAGEN,Jetta,2015,White,1.8,117006.0,470
2174,HYUNDAI,Elantra,2012,Grey,1.8,121918.0,18189
2175,TOYOTA,Prius,2014,White,1.5,0.0,784
2176,TOYOTA,Camry,2016,Silver,2.5,117453.0,549
2183,HYUNDAI,Elantra,2012,Grey,1.6,79534.0,19416
2184,HYUNDAI,Santa FE,2016,Grey,2.0,126465.0,49858
2185,HYUNDAI,Santa FE,2014,White,2.0,51106.0,27284
2186,HYUNDAI,Elantra,2016,Grey,1.6,87973.0,23129
2188,HYUNDAI,Sonata,2016,Orange,2.0,503679.0,13172
2189,TOYOTA,Prius,2014,White,1.8,187334.0,188
2193,HYUNDAI,Santa FE,2015,White,2.0,148387.0,37897
2195,CHEVROLET,Cruze,2014,Grey,2.0,135804.0,17939
2196,BMW,X5,2012,Grey,3.0,296395.0,157
2197,HYUNDAI,Santa FE,2010,Silver,2.2,112483.0,13736
2200,HONDA,FIT,2016,Silver,1.3,70000.0,22197
2201,TOYOTA,Prius,2008,Blue,1.5,217600.0,12858
2204,HYUNDAI,Sonata,2012,Black,2.4,226814.0,282
2207,HYUNDAI,Sonata,2016,Blue,2.4,58000.0,19444
2208,HONDA,FIT,2019,Yellow,1.5,1500.0,27284
2211,FORD,Fusion,2017,White,2.0,89758.0,392
2214,BMW,X5,2004,Black,3.0,250000.0,10349
2217,HYUNDAI,H1,2014,Silver,2.5,120804.0,37000
2219,HYUNDAI,Sonata,2015,Black,2.0,99200.0,29166
2222,TOYOTA,Prius C,2012,Grey,1.5,174400.0,18189
2225,TOYOTA,Prius,2012,Grey,1.8,101000.0,19757
2228,HYUNDAI,Sonata,2016,Silver,2.0,282994.0,15681
2229,MERCEDES-BENZ,ML 350,2004,Silver,3.7,195000.0,12544
2230,TOYOTA,Camry,2014,Black,2.5,214184.0,220
2232,SUBARU,Forester,2015,Silver,2.5,69000.0,25500
2233,BMW,X5,2012,Blue,5.0,91000.0,43278
2234,TOYOTA,Prius,2013,White,1.8,317000.0,10349
2236,HYUNDAI,Sonata,2016,Silver,2.0,290850.0,15681
2237,NISSAN,Juke,2011,Blue,1.6,238995.0,314
2239,HYUNDAI,Elantra,2013,Black,1.8,17000.0,13485
2241,HYUNDAI,H1,2014,White,2.5,131957.0,32412
2243,KIA,Optima,2012,White,2.0,71172.0,7997
2244,CHEVROLET,Captiva,2015,Black,2.0,76550.0,39085
2245,LEXUS,CT 200h,2011,Silver,1.8,224267.0,3293
2246,TOYOTA,Prius,2010,Grey,1.8,217600.0,17405
2247,MERCEDES-BENZ,E 350,2009,Black,3.5,109139.0,5018
2250,OPEL,Astra,1998,White,1.6,225000.0,7527
2252,FORD,Fusion,2015,Green,2.0,100747.0,2666
2253,TOYOTA,Prius,2012,Red,1.5,160088.0,706
2254,BMW,X5,2013,Silver,3.0,119000.0,33556
2255,HYUNDAI,Sonata,2016,White,2.0,596107.0,16308
2256,TOYOTA,Prius,2010,Silver,1.8,116000.0,18503
2257,FORD,Fusion,2014,Black,2.0,186048.0,862
2258,HYUNDAI,Sonata,2011,Grey,2.0,190000.0,14834
2259,OPEL,Astra,1998,Green,1.6,0.0,6429
2262,TOYOTA,Prius,2010,Blue,1.8,19500.0,12858
2263,TOYOTA,Highlander,2012,White,3.5,157211.0,9879
2267,HYUNDAI,H1,2016,Silver,2.5,104697.0,41886
2272,TOYOTA,Camry,2012,Grey,2.5,147745.0,25716
2274,HYUNDAI,Sonata,2014,Silver,2.0,746740.0,10036
2275,MERCEDES-BENZ,E 350,2013,Black,3.5,140800.0,15681
2276,TOYOTA,Highlander,2010,Green,3.3,226198.0,1725
2277,LEXUS,RX 450,2010,Black,3.5,167222.0,5018
2279,TOYOTA,Camry,2015,Black,2.5,0.0,2038
2280,HYUNDAI,Santa FE,2013,White,2.0,52351.0,28059
2281,TOYOTA,Prius,2012,White,1.8,150000.0,50
2282,HYUNDAI,Elantra,2014,Grey,1.6,164649.0,15624
2285,HONDA,FIT,2003,Red,1.3,0.0,30
2286,MERCEDES-BENZ,E 350,2008,Black,3.5,494317.0,3763
2287,HYUNDAI,Elantra,2017,Silver,2.0,83200.0,27598
2288,LEXUS,GX 460,2017,White,4.6,69918.0,470
2291,HYUNDAI,Tucson,2014,Black,2.0,85254.0,33908
2292,HYUNDAI,Sonata,2010,White,2.0,144500.0,17035
2293,HYUNDAI,Elantra,2010,Silver,1.6,118698.0,11864
2294,TOYOTA,RAV 4,2015,White,2.5,7520.0,42337
2296,HONDA,FIT,2007,Silver,1.3,0.0,30
2299,HYUNDAI,Elantra,2018,Silver,1.6,47181.0,36137
2300,TOYOTA,Highlander,2008,Black,3.3,182024.0,470
2302,TOYOTA,Camry,2012,Black,2.5,162000.0,20385
2303,TOYOTA,Camry,2012,Carnelian red,2.5,304000.0,22580
2305,CHEVROLET,Volt,2014,Black,1.4,110958.0,220
2306,HONDA,FIT,2002,White,1.3,178000.0,7840
2307,LEXUS,GX 470,2011,White,4.6,202048.0,392
2308,HYUNDAI,Sonata,2010,Red,2.4,90000.0,13799
2310,HYUNDAI,Elantra,2011,White,1.6,104090.0,16894
2311,HYUNDAI,Santa FE,2015,Blue,2.0,146844.0,36567
2312,NISSAN,Juke,2015,Red,1.6,113000.0,25089
2313,HYUNDAI,Elantra,2013,Blue,1.8,120000.0,15681
2317,LEXUS,CT 200h,2012,White,1.8,174106.0,1490
2320,TOYOTA,Prius,2013,Silver,1.8,295142.0,20385
2325,HYUNDAI,Genesis,2013,Black,3.8,116482.0,47408
2326,MERCEDES-BENZ,E 350,2010,Black,3.5,229904.0,470
2327,TOYOTA,Prius,2013,Blue,1.8,77000.0,21012
2328,HYUNDAI,Sonata,2015,Silver,2.0,278223.0,10663
2329,CHEVROLET,Volt,2014,Silver,1.4,112123.0,6586
2331,TOYOTA,Prius,2010,Black,1.8,180000.0,15994
2332,TOYOTA,Aqua,2013,Silver,1.5,141000.0,14113
2333,HYUNDAI,Elantra,2015,Grey,1.6,31891.0,18346
2335,CHEVROLET,Cruze,2011,Black,1.6,154148.0,13626
2336,TOYOTA,Highlander,2012,Grey,3.5,285186.0,9565
2339,CHEVROLET,Volt,2013,Black,1.4,150517.0,4547
2340,FORD,Fusion,2012,Grey,2.5,216035.0,188
2341,HYUNDAI,H1,2016,Silver,2.5,119098.0,36899
2342,BMW,X5,2013,Black,3.0,137802.0,1019
2345,TOYOTA,RAV 4,2013,Silver,2.5,83200.0,27911
2347,VOLKSWAGEN,Jetta,2013,Black,2.5,154000.0,14113
2350,BMW,X5,2017,White,3.0,98726.0,14269
2351,TOYOTA,Camry,2018,White,2.5,60915.0,220
2352,VOLKSWAGEN,Passat,1999,Black,1.8,0.0,5200
2355,HONDA,FIT,2005,Silver,1.3,156000.0,10349
2357,HYUNDAI,Sonata,2014,Silver,20.0,333686.0,10036
2361,TOYOTA,Camry,2019,Black,2.5,9626.0,3450
2362,MERCEDES-BENZ,ML 350,2012,White,3.0,271701.0,26657
2363,LEXUS,RX 450,2010,Grey,3.5,249112.0,14426
2367,CHEVROLET,Volt,2018,Black,1.5,70720.0,18817
2369,HYUNDAI,Santa FE,2018,Black,2.4,10990.0,11290
2372,HYUNDAI,H1,2019,White,2.5,21442.0,83107
2374,LEXUS,GX 460,2015,Black,4.6,102907.0,706
2376,TOYOTA,Prius C,2014,Grey,1.5,252442.0,3136
2377,FORD,Transit,2011,White,2.4,117277.0,25716
2378,HYUNDAI,Sonata,2012,Black,2.4,93816.0,282
2379,HYUNDAI,Elantra,2009,Silver,1.6,186434.0,11102
2383,TOYOTA,Prius,2009,Golden,1.8,257000.0,13485
2384,HYUNDAI,Elantra,2011,Black,1.6,51211.0,11604
2391,HYUNDAI,Santa FE,2015,Grey,2.2,150000.0,33908
2392,KIA,Optima,2015,White,2.4,111746.0,13172
2393,HYUNDAI,Elantra,2017,Blue,2.0,87357.0,549
2394,TOYOTA,Camry,2018,Black,2.5,127515.0,9722
2395,OPEL,Astra,2005,Silver,1.7,179000.0,12544
2397,TOYOTA,Highlander,2011,Black,3.5,342622.0,1568
2398,MERCEDES-BENZ,E 350,2013,Silver,3.5,0.0,627
2399,TOYOTA,Camry,2013,Black,2.5,493571.0,392
2400,MERCEDES-BENZ,E 350,2012,Black,3.0,171221.0,9565
2401,HONDA,FIT,2017,Black,1.3,68415.0,21285
2402,TOYOTA,Prius,2008,Golden,1.5,188000.0,11290
2403,MERCEDES-BENZ,E 350,2014,Black,3.5,200179.0,30734
2405,HONDA,FIT,2011,White,1.3,121000.0,8938
2408,BMW,X5,2014,Blue,3.0,141384.0,7056
2409,KIA,Optima,2016,White,2.0,62876.0,22580
2410,TOYOTA,Prius,2012,Blue,1.8,0.0,941
2411,HYUNDAI,Santa FE,2017,Silver,2.0,84315.0,55528
2412,LEXUS,RX 450,2016,White,3.5,27038.0,392
2413,FORD,Transit,1999,Blue,2.5,270000.0,9408
2414,TOYOTA,Highlander,2012,Grey,3.5,285186.0,9565
2415,KIA,Optima,2014,Grey,2.4,89920.0,18503
2416,MERCEDES-BENZ,ML 350,2012,Silver,3.0,0.0,59586
2417,TOYOTA,Camry,2012,Black,2.5,107000.0,25716
2420,TOYOTA,Prius,2012,White,1.8,99000.0,22900
2421,HYUNDAI,Elantra,2011,White,1.6,127500.0,14454
2422,TOYOTA,Camry,2014,Grey,2.5,58400.0,22894
2423,HYUNDAI,H1,2014,White,2.5,164805.0,31650
2425,TOYOTA,Prius C,2012,Sky blue,1.5,130000.0,10663
2429,TOYOTA,Prius,2012,Black,1.8,127324.0,14426
2430,LEXUS,RX 450,2010,Grey,3.5,317470.0,220
2431,FORD,Transit,2008,White,2.4,160000.0,17876
2432,SSANGYONG,REXTON,2015,Black,2.0,59077.0,45633
2433,TOYOTA,Camry,2015,Silver,2.5,241227.0,9722
2434,HYUNDAI,Tucson,2012,Silver,2.0,169700.0,24123
2438,HYUNDAI,Santa FE,2017,White,2.0,105751.0,53154
2441,HYUNDAI,Santa FE,2015,White,2.0,81142.0,29323
2442,FORD,Transit,2003,White,2.0,240000.0,7840
2444,CHEVROLET,Orlando,2016,White,2.0,121940.0,26096
2446,FORD,Transit,2002,White,2.0,135000.0,10000
2447,TOYOTA,Camry,2007,Red,2.4,248000.0,18503
2448,TOYOTA,Camry,2019,Black,2.5,39552.0,251
2449,FORD,Fusion,2017,White,2.0,89758.0,392
2451,TOYOTA,Aqua,2014,Black,1.5,122727.0,19823
2452,HYUNDAI,Tucson,2016,White,1.7,186097.0,35899
2453,FORD,Fusion,2014,White,2.5,130000.0,16935
2456,KIA,Optima,2013,Carnelian red,2.4,101037.0,21012
2457,TOYOTA,Highlander,2008,Black,3.3,182024.0,470
2458,HYUNDAI,Tucson,2011,White,2.0,83251.0,16778
2459,HYUNDAI,Sonata,2016,White,2.0,209744.0,19914
2460,VOLKSWAGEN,Jetta,2014,Black,2.5,127000.0,12544
2464,HYUNDAI,Sonata,2015,Orange,2.0,471636.0,9722
2466,CHEVROLET,Cruze,2012,Grey,2.0,104967.0,13987
2467,LEXUS,GX 470,2008,Black,4.7,218126.0,282
2468,LEXUS,CT 200h,2013,Silver,1.8,65989.0,549
2469,TOYOTA,Prius,2011,Grey,1.8,353606.0,470
2470,TOYOTA,Camry,2014,Black,2.5,88000.0,23521
2474,HYUNDAI,Tucson,2010,Grey,2.0,205000.0,16766
2476,MERCEDES-BENZ,E 350,2014,Grey,5.5,101424.0,32302
2477,FORD,Transit,1998,Grey,2.5,235000.0,10976
2478,TOYOTA,Camry,2014,Black,2.5,102397.0,784
2480,HYUNDAI,H1,2017,Black,2.5,143629.0,35846
2481,TOYOTA,Prius C,2012,Brown,1.5,205712.0,16935
2484,CHEVROLET,Cruze,2016,Black,1.4,182880.0,12231
2487,SSANGYONG,Actyon,2016,White,1.6,112804.0,35309
2488,TOYOTA,Aqua,2013,Silver,1.5,160320.0,12858
2489,TOYOTA,Prius,2015,White,1.8,104795.0,2038
2491,FORD,Fusion,2018,Grey,2.0,53013.0,5802
2492,LEXUS,GX 460,2012,Grey,4.6,189704.0,157
2494,FORD,Fusion,2013,Black,1.5,100000.0,19444
2495,LEXUS,GX 470,2008,Black,4.7,218126.0,282
2498,TOYOTA,Camry,2012,Grey,2.5,314373.0,392
2499,BMW,X5,2005,Silver,4.4,10000.0,100
2501,HYUNDAI,Sonata,2014,Orange,2.0,608650.0,8467
2502,HONDA,FIT,2006,Black,1.3,180000.0,45
2503,OPEL,Astra,1999,Blue,2.0,0.0,5000
2507,MERCEDES-BENZ,E 350,2014,Silver,3.5,149486.0,314
2510,HYUNDAI,Sonata,2016,Silver,2.0,240572.0,15994
2511,TOYOTA,Prius,2013,Silver,1.8,173933.0,8154
2512,BMW,X5,2005,Brown,4.4,7789999.0,15681
2513,HYUNDAI,Santa FE,2014,Grey,2.0,154115.0,34074
2514,TOYOTA,Prius,2007,Black,1.5,122500.0,12858
2515,CHEVROLET,Volt,2012,Blue,1.4,162190.0,3136
2516,LEXUS,GX 460,2017,White,4.6,0.0,110
2517,HYUNDAI,H1,2014,White,2.5,190000.0,28423
2518,MERCEDES-BENZ,E 350,2009,Black,3.5,266061.0,1411
2521,HYUNDAI,Sonata,2016,Silver,2.0,263886.0,15681
2522,HYUNDAI,H1,2016,White,2.5,113293.0,35005
2523,CHEVROLET,Lacetti,2010,White,1.6,122590.0,10381
2525,FORD,Transit,1995,White,2.5,207888.0,12544
2526,KIA,Optima,2012,White,2.0,166400.0,21326
2527,TOYOTA,Aqua,2012,Silver,1.5,120000.0,9408
2528,LEXUS,GX 470,2013,Black,4.6,202651.0,6272
2529,FORD,Fusion,2015,White,2.0,367720.0,470
2530,HYUNDAI,Elantra,2014,White,1.8,110685.0,3763
2531,HYUNDAI,Elantra,2014,Silver,1.6,75000.0,10976
2532,HYUNDAI,Santa FE,2013,Black,2.2,256000.0,31220
2533,TOYOTA,RAV 4,2011,Black,2.5,144000.0,23521
2534,HYUNDAI,Tucson,2017,White,1.6,43420.0,58338
2536,LEXUS,GX 470,2015,Black,4.6,106918.0,47042
2537,HYUNDAI,H1,2010,Black,2.5,58958.0,21805
2538,LEXUS,GX 460,2010,Black,4.6,260771.0,941
2540,BMW,X5,2014,White,3.0,110715.0,14113
2543,HONDA,FIT,2007,Blue,1.5,180000.0,9408
2546,CHEVROLET,Captiva,2008,White,2.0,53391.0,9377
2547,HYUNDAI,H1,2014,Grey,2.5,151854.0,30517
2553,CHEVROLET,Captiva,2014,Silver,2.2,93576.0,28789
2554,FORD,Escape,2008,Grey,0.4,209843.0,188
2555,HYUNDAI,Sonata,2015,Black,2.4,261928.0,94
2556,OPEL,Astra,2008,Black,1.3,149000.0,11917
2560,TOYOTA,Aqua,2017,Black,1.5,15000.0,57607
2561,HYUNDAI,Sonata,2015,Silver,2.0,30258.0,13799
2563,HYUNDAI,Elantra,2013,White,1.8,353774.0,392
2565,MERCEDES-BENZ,ML 350,2012,Black,3.5,245762.0,157
2568,HYUNDAI,Elantra,2016,Silver,1.8,73674.0,549
2569,HYUNDAI,Santa FE,2016,Silver,2.0,121639.0,48575
2570,MERCEDES-BENZ,ML 350,2012,Black,3.5,245762.0,157
2573,HYUNDAI,Sonata,2017,Grey,2.4,0.0,17719
2574,HYUNDAI,Sonata,2016,Silver,2.0,219432.0,15681
2575,TOYOTA,RAV 4,2007,Grey,3.5,260000.0,18814
2577,TOYOTA,Camry,2013,Silver,2.5,232032.0,392
2580,TOYOTA,Prius,2008,White,1.5,0.0,35
2581,HONDA,Civic,2009,White,1.8,75000.0,12544
2582,CHEVROLET,Cruze,2014,Blue,1.8,130000.0,14113
2584,HYUNDAI,Sonata,2015,Silver,2.0,586436.0,15053
2585,TOYOTA,Camry,2012,Silver,2.5,256000.0,20071
2587,HONDA,FIT,2013,Blue,1.5,20100.0,24239
2588,HYUNDAI,Sonata,2016,Orange,2.0,596900.0,5645
2589,FORD,Fusion,2013,Grey,2.5,208723.0,13172
2590,HONDA,FIT,2013,Silver,1.3,69219.0,5209
2593,HYUNDAI,Sonata,2016,Silver,2.4,83200.0,19757
2594,TOYOTA,Prius,2006,Silver,1.5,252800.0,28
2596,SSANGYONG,Actyon,2017,Silver,1.6,92627.0,41811
2597,SSANGYONG,REXTON,2013,Black,2.0,114778.0,40340
2600,TOYOTA,Prius,2013,Grey,1.8,0.0,15681
2601,TOYOTA,Camry,2013,Black,2.5,190549.0,5018
2602,FORD,Transit,1999,Red,2.5,326432.0,14740
2603,TOYOTA,Prius,2009,Black,1.5,288000.0,13485
2606,SUBARU,Forester,2017,Blue,2.5,289714.0,8467
2609,HYUNDAI,Sonata,2011,Black,2.4,107000.0,16308
2612,LEXUS,RX 450,2016,White,3.5,27038.0,392
2613,TOYOTA,Aqua,2014,Black,1.5,96800.0,25089
2614,TOYOTA,Highlander,2008,Black,3.3,182024.0,470
2615,TOYOTA,Highlander,2012,White,3.5,75000.0,48610
2616,TOYOTA,Prius,2010,White,1.8,159382.0,3293
2617,HONDA,Civic,2013,Silver,1.8,90000.0,27911
2618,HYUNDAI,Genesis,2013,Black,2.0,53885.0,59831
2619,HYUNDAI,Sonata,2016,Orange,2.0,358526.0,13172
2623,HYUNDAI,Sonata,2014,Red,2.0,78000.0,20698
2627,FORD,Fusion,2014,White,2.0,110200.0,17876
2628,HYUNDAI,Santa FE,2013,White,2.0,36458.0,25716
2630,HYUNDAI,Sonata,2016,Silver,2.0,265917.0,15681
2635,FORD,Fusion,2012,Black,2.5,375862.0,1960
2636,HYUNDAI,Elantra,2014,White,1.6,102152.0,27946
2638,HONDA,FIT,2010,Grey,1.8,368000.0,13172
2639,HYUNDAI,Santa FE,2011,Silver,2.0,191836.0,23138
2640,LEXUS,GX 460,2010,Black,4.6,260771.0,46728
2642,TOYOTA,Aqua,2013,Silver,1.5,121000.0,13485
2643,TOYOTA,Prius,2010,Black,1.8,181022.0,14113
2647,CHEVROLET,Volt,2014,Black,1.4,110958.0,220
2649,MERCEDES-BENZ,E 350,2014,Grey,3.5,146395.0,470
2650,MERCEDES-BENZ,E 350,2014,Grey,5.5,101424.0,627
2651,HYUNDAI,Sonata,2015,Black,2.4,261928.0,94
2652,HYUNDAI,Tucson,2012,Grey,2.0,169834.0,21395
2654,TOYOTA,Camry,2012,White,2.5,156518.0,3607
2655,HONDA,Civic,2012,White,1.8,124509.0,3293
2657,HYUNDAI,Elantra,2012,Grey,1.6,75876.0,26475
2660,MERCEDES-BENZ,E 350,2011,Silver,3.5,170429.0,15994
2663,CHEVROLET,Cruze,2011,Grey,1.8,170000.0,10117
2664,HYUNDAI,Tucson,2013,Silver,2.0,132020.0,28830
2666,VOLKSWAGEN,Jetta,1995,White,1.8,1101001.0,3000
2667,TOYOTA,Prius,2013,Silver,1.5,0.0,50
2668,HONDA,Civic,2015,Silver,1.8,100658.0,30891
2669,VOLKSWAGEN,Jetta,2014,Black,1.8,35494.0,282
2670,TOYOTA,Camry,2014,Grey,2.4,152000.0,24148
2671,HYUNDAI,Genesis,2015,White,3.8,121758.0,46207
2672,HONDA,FIT,2011,White,1.3,144000.0,5200
2673,HYUNDAI,H1,2017,Grey,2.5,111643.0,43952
2674,VOLKSWAGEN,Passat,2015,Grey,1.8,141875.0,2430
2675,HYUNDAI,Santa FE,2016,Silver,2.0,64691.0,55515
2676,BMW,X5,2015,Black,3.0,97000.0,94083
2677,NISSAN,Juke,2015,Carnelian red,1.6,76099.0,23521
2678,HONDA,FIT,2014,White,1.5,109000.0,27435
2680,HYUNDAI,H1,2014,Silver,2.5,74210.0,22433
2682,TOYOTA,Prius,2006,Grey,1.5,331139.0,11604
2683,SSANGYONG,Actyon,2016,Silver,1.6,181809.0,28241
2684,BMW,X5,2009,Black,3.0,171382.0,627
2686,FORD,Transit,2010,White,2.4,123000.0,25089
2687,FORD,Fusion,2013,Grey,2.0,174619.0,282
2688,BMW,X5,2012,Black,3.0,229966.0,10820
